Record Length,2500,Points,x1,y1,,Record Length,2500,Points,x2,y2
,,,-21.56000026E-3,23.20000076,,,,,-21.56000026E-3,21.20000076
,,,-21.51999995E-3,23.20000076,,,,,-21.51999995E-3,21.60000038
,,,-21.47999965E-3,24.00000000,,,,,-21.47999965E-3,21.20000076
,,,-21.43999934E-3,23.20000076,,,,,-21.43999934E-3,21.20000076
,,,-21.39999904E-3,23.20000076,,,,,-21.39999904E-3,21.60000038
,,,-21.35999873E-3,24.00000000,,,,,-21.35999873E-3,21.60000038
,,,-21.32000029E-3,23.20000076,,,,,-21.32000029E-3,21.60000038
,,,-21.27999999E-3,24.00000000,,,,,-21.27999999E-3,21.60000038
,,,-21.23999968E-3,24.00000000,,,,,-21.23999968E-3,21.60000038
,,,-21.19999938E-3,24.80000114,,,,,-21.19999938E-3,21.60000038
,,,-21.15999907E-3,24.80000114,,,,,-21.15999907E-3,21.60000038
,,,-21.11999877E-3,24.80000114,,,,,-21.11999877E-3,21.60000038
,,,-21.08000033E-3,24.80000114,,,,,-21.08000033E-3,21.60000038
,,,-21.04000002E-3,24.80000114,,,,,-21.04000002E-3,21.60000038
,,,-20.99999972E-3,24.80000114,,,,,-20.99999972E-3,22.00000000
,,,-20.95999941E-3,25.60000038,,,,,-20.95999941E-3,21.60000038
,,,-20.91999911E-3,25.60000038,,,,,-20.91999911E-3,22.00000000
,,,-20.87999880E-3,26.39999962,,,,,-20.87999880E-3,21.60000038
,,,-20.84000036E-3,27.20000076,,,,,-20.84000036E-3,22.00000000
,,,-20.80000006E-3,26.39999962,,,,,-20.80000006E-3,22.00000000
,,,-20.75999975E-3,27.20000076,,,,,-20.75999975E-3,21.60000038
,,,-20.71999945E-3,27.20000076,,,,,-20.71999945E-3,22.00000000
,,,-20.67999914E-3,28.00000000,,,,,-20.67999914E-3,22.00000000
,,,-20.63999884E-3,28.00000000,,,,,-20.63999884E-3,22.00000000
,,,-20.60000040E-3,28.00000000,,,,,-20.60000040E-3,22.00000000
,,,-20.56000009E-3,28.00000000,,,,,-20.56000009E-3,22.00000000
,,,-20.51999979E-3,28.80000114,,,,,-20.51999979E-3,22.00000000
,,,-20.47999948E-3,28.80000114,,,,,-20.47999948E-3,22.00000000
,,,-20.43999918E-3,28.80000114,,,,,-20.43999918E-3,22.00000000
,,,-20.39999887E-3,29.60000038,,,,,-20.39999887E-3,22.00000000
,,,-20.36000043E-3,29.60000038,,,,,-20.36000043E-3,22.00000000
,,,-20.32000013E-3,29.60000038,,,,,-20.32000013E-3,22.39999962
,,,-20.27999982E-3,30.39999962,,,,,-20.27999982E-3,22.00000000
,,,-20.23999952E-3,30.39999962,,,,,-20.23999952E-3,22.00000000
,,,-20.19999921E-3,30.39999962,,,,,-20.19999921E-3,22.00000000
,,,-20.15999891E-3,30.39999962,,,,,-20.15999891E-3,22.00000000
,,,-20.12000047E-3,30.39999962,,,,,-20.12000047E-3,22.39999962
,,,-20.0800002E-3,31.20000076,,,,,-20.0800002E-3,22.39999962
,,,-20.0399999E-3,31.20000076,,,,,-20.0399999E-3,22.39999962
,,,-19.9999996E-3,31.20000076,,,,,-19.9999996E-3,22.39999962
,,,-19.9599992E-3,32.00000000,,,,,-19.9599992E-3,22.39999962
,,,-19.9199989E-3,32.00000000,,,,,-19.9199989E-3,22.39999962
,,,-19.8800005E-3,32.00000000,,,,,-19.8800005E-3,22.39999962
,,,-19.8400002E-3,32.00000000,,,,,-19.8400002E-3,22.39999962
,,,-19.7999999E-3,32.00000000,,,,,-19.7999999E-3,22.39999962
,,,-19.7599996E-3,32.79999924,,,,,-19.7599996E-3,22.39999962
,,,-19.7199993E-3,32.79999924,,,,,-19.7199993E-3,22.39999962
,,,-19.6799990E-3,33.60000229,,,,,-19.6799990E-3,22.39999962
,,,-19.6400005E-3,32.79999924,,,,,-19.6400005E-3,22.80000114
,,,-19.6000002E-3,33.60000229,,,,,-19.6000002E-3,22.80000114
,,,-19.5599999E-3,33.60000229,,,,,-19.5599999E-3,22.80000114
,,,-19.5199996E-3,33.60000229,,,,,-19.5199996E-3,22.39999962
,,,-19.4799993E-3,34.40000153,,,,,-19.4799993E-3,22.80000114
,,,-19.4399990E-3,35.20000076,,,,,-19.4399990E-3,22.80000114
,,,-19.4000006E-3,36.00000000,,,,,-19.4000006E-3,22.80000114
,,,-19.3600003E-3,36.79999924,,,,,-19.3600003E-3,22.80000114
,,,-19.3200000E-3,36.79999924,,,,,-19.3200000E-3,22.80000114
,,,-19.2799997E-3,37.60000229,,,,,-19.2799997E-3,22.80000114
,,,-19.2399994E-3,38.40000153,,,,,-19.2399994E-3,22.80000114
,,,-19.1999990E-3,39.20000076,,,,,-19.1999990E-3,22.80000114
,,,-19.1600006E-3,39.20000076,,,,,-19.1600006E-3,22.80000114
,,,-19.1200003E-3,39.20000076,,,,,-19.1200003E-3,22.80000114
,,,-19.0800000E-3,40.00000000,,,,,-19.0800000E-3,22.80000114
,,,-19.0399997E-3,40.79999924,,,,,-19.0399997E-3,23.20000076
,,,-18.9999994E-3,40.79999924,,,,,-18.9999994E-3,23.20000076
,,,-18.9599991E-3,43.20000076,,,,,-18.9599991E-3,23.20000076
,,,-18.9199988E-3,42.40000153,,,,,-18.9199988E-3,22.80000114
,,,-18.8800003E-3,43.20000076,,,,,-18.8800003E-3,23.20000076
,,,-18.8400000E-3,44.00000000,,,,,-18.8400000E-3,23.20000076
,,,-18.7999997E-3,44.00000000,,,,,-18.7999997E-3,23.20000076
,,,-18.7599994E-3,44.79999924,,,,,-18.7599994E-3,22.80000114
,,,-18.7199991E-3,45.60000229,,,,,-18.7199991E-3,23.20000076
,,,-18.6799988E-3,46.40000153,,,,,-18.6799988E-3,23.20000076
,,,-18.6400004E-3,47.20000076,,,,,-18.6400004E-3,23.20000076
,,,-18.6000001E-3,48.00000000,,,,,-18.6000001E-3,23.20000076
,,,-18.5599998E-3,50.40000153,,,,,-18.5599998E-3,23.20000076
,,,-18.5199995E-3,49.60000229,,,,,-18.5199995E-3,23.20000076
,,,-18.4799992E-3,50.40000153,,,,,-18.4799992E-3,23.20000076
,,,-18.4399989E-3,51.20000076,,,,,-18.4399989E-3,23.20000076
,,,-18.4000004E-3,52.00000000,,,,,-18.4000004E-3,23.20000076
,,,-18.3600001E-3,52.79999924,,,,,-18.3600001E-3,23.20000076
,,,-18.3199998E-3,53.60000229,,,,,-18.3199998E-3,23.60000038
,,,-18.2799995E-3,55.200000763,,,,,-18.2799995E-3,23.20000076
,,,-18.2399992E-3,55.200000763,,,,,-18.2399992E-3,23.20000076
,,,-18.1999989E-3,56.000000000,,,,,-18.1999989E-3,23.20000076
,,,-18.1600004E-3,57.600002289,,,,,-18.1600004E-3,23.20000076
,,,-18.1200001E-3,59.200000763,,,,,-18.1200001E-3,23.20000076
,,,-18.0799998E-3,59.200000763,,,,,-18.0799998E-3,23.60000038
,,,-18.0399995E-3,61.600002289,,,,,-18.0399995E-3,23.60000038
,,,-17.9999992E-3,62.400001526,,,,,-17.9999992E-3,23.60000038
,,,-17.9599989E-3,64.800003052,,,,,-17.9599989E-3,23.60000038
,,,-17.9200005E-3,65.599998474,,,,,-17.9200005E-3,23.60000038
,,,-17.8800002E-3,67.200004578,,,,,-17.8800002E-3,23.60000038
,,,-17.8399999E-3,68.800003052,,,,,-17.8399999E-3,23.60000038
,,,-17.7999996E-3,70.400001526,,,,,-17.7999996E-3,23.60000038
,,,-17.7599993E-3,70.400001526,,,,,-17.7599993E-3,23.60000038
,,,-17.7199990E-3,73.599998474,,,,,-17.7199990E-3,23.60000038
,,,-17.6800005E-3,75.200004578,,,,,-17.6800005E-3,23.60000038
,,,-17.6400002E-3,77.599998474,,,,,-17.6400002E-3,23.60000038
,,,-17.5999999E-3,80.000000000,,,,,-17.5999999E-3,23.60000038
,,,-17.5599996E-3,81.599998474,,,,,-17.5599996E-3,23.60000038
,,,-17.5199993E-3,84.800003052,,,,,-17.5199993E-3,23.60000038
,,,-17.4799990E-3,82.400001526,,,,,-17.4799990E-3,23.60000038
,,,-17.4400005E-3,88.800003052,,,,,-17.4400005E-3,23.60000038
,,,-17.4000002E-3,92.800003052,,,,,-17.4000002E-3,23.60000038
,,,-17.3599999E-3,92.000000000,,,,,-17.3599999E-3,24.00000000
,,,-17.3199996E-3,93.599998474,,,,,-17.3199996E-3,24.00000000
,,,-17.2799993E-3,97.599998474,,,,,-17.2799993E-3,24.00000000
,,,-17.2399990E-3,99.200004578,,,,,-17.2399990E-3,24.00000000
,,,-17.2000006E-3,101.5999985,,,,,-17.2000006E-3,24.00000000
,,,-17.1600003E-3,104.0000000,,,,,-17.1600003E-3,24.00000000
,,,-17.1200000E-3,104.8000031,,,,,-17.1200000E-3,24.00000000
,,,-17.0799997E-3,103.2000046,,,,,-17.0799997E-3,24.39999962
,,,-17.0399994E-3,104.8000031,,,,,-17.0399994E-3,24.00000000
,,,-16.9999991E-3,104.8000031,,,,,-16.9999991E-3,24.00000000
,,,-16.9600006E-3,105.5999985,,,,,-16.9600006E-3,24.39999962
,,,-16.9200003E-3,105.5999985,,,,,-16.9200003E-3,24.39999962
,,,-16.8800000E-3,102.4000015,,,,,-16.8800000E-3,24.39999962
,,,-16.8399997E-3,100.8000031,,,,,-16.8399997E-3,24.39999962
,,,-16.7999994E-3,100.0000000,,,,,-16.7999994E-3,24.39999962
,,,-16.7599991E-3,96.800003052,,,,,-16.7599991E-3,24.39999962
,,,-16.7200007E-3,93.599998474,,,,,-16.7200007E-3,24.39999962
,,,-16.6800003E-3,94.400001526,,,,,-16.6800003E-3,24.39999962
,,,-16.6400000E-3,88.800003052,,,,,-16.6400000E-3,24.39999962
,,,-16.5999997E-3,86.400001526,,,,,-16.5999997E-3,24.00000000
,,,-16.5599994E-3,84.800003052,,,,,-16.5599994E-3,24.39999962
,,,-16.5199991E-3,80.000000000,,,,,-16.5199991E-3,24.39999962
,,,-16.4799988E-3,77.599998474,,,,,-16.4799988E-3,24.39999962
,,,-16.4400004E-3,77.599998474,,,,,-16.4400004E-3,24.39999962
,,,-16.4000001E-3,75.200004578,,,,,-16.4000001E-3,24.39999962
,,,-16.3599998E-3,70.400001526,,,,,-16.3599998E-3,24.39999962
,,,-16.3199995E-3,73.599998474,,,,,-16.3199995E-3,24.39999962
,,,-16.2799992E-3,71.200004578,,,,,-16.2799992E-3,24.39999962
,,,-16.2399989E-3,66.400001526,,,,,-16.2399989E-3,24.39999962
,,,-16.2000004E-3,66.400001526,,,,,-16.2000004E-3,24.39999962
,,,-16.1600001E-3,64.800003052,,,,,-16.1600001E-3,24.39999962
,,,-16.1199998E-3,63.200000763,,,,,-16.1199998E-3,24.80000114
,,,-16.0799995E-3,62.400001526,,,,,-16.0799995E-3,24.80000114
,,,-16.0399992E-3,60.799999237,,,,,-16.0399992E-3,24.39999962
,,,-15.9999989E-3,60.000000000,,,,,-15.9999989E-3,24.39999962
,,,-15.9600005E-3,58.400001526,,,,,-15.9600005E-3,25.20000076
,,,-15.9200002E-3,56.799999237,,,,,-15.9200002E-3,24.80000114
,,,-15.8799998E-3,53.60000229,,,,,-15.8799998E-3,24.80000114
,,,-15.8399995E-3,56.000000000,,,,,-15.8399995E-3,24.80000114
,,,-15.7999992E-3,52.79999924,,,,,-15.7999992E-3,25.20000076
,,,-15.7599989E-3,52.00000000,,,,,-15.7599989E-3,24.80000114
,,,-15.7200005E-3,51.20000076,,,,,-15.7200005E-3,24.80000114
,,,-15.6800002E-3,50.40000153,,,,,-15.6800002E-3,25.20000076
,,,-15.6399999E-3,49.60000229,,,,,-15.6399999E-3,24.80000114
,,,-15.5999996E-3,48.00000000,,,,,-15.5999996E-3,24.80000114
,,,-15.5600002E-3,47.20000076,,,,,-15.5600002E-3,25.20000076
,,,-15.5199999E-3,46.40000153,,,,,-15.5199999E-3,25.20000076
,,,-15.4799996E-3,44.00000000,,,,,-15.4799996E-3,25.20000076
,,,-15.4400002E-3,44.79999924,,,,,-15.4400002E-3,25.20000076
,,,-15.3999999E-3,44.00000000,,,,,-15.3999999E-3,25.20000076
,,,-15.3599996E-3,41.60000229,,,,,-15.3599996E-3,25.20000076
,,,-15.3200002E-3,43.20000076,,,,,-15.3200002E-3,25.20000076
,,,-15.2799999E-3,42.40000153,,,,,-15.2799999E-3,25.20000076
,,,-15.2399996E-3,41.60000229,,,,,-15.2399996E-3,25.20000076
,,,-15.2000003E-3,40.00000000,,,,,-15.2000003E-3,25.20000076
,,,-15.1600000E-3,39.20000076,,,,,-15.1600000E-3,25.20000076
,,,-15.1199996E-3,39.20000076,,,,,-15.1199996E-3,25.60000038
,,,-15.0799993E-3,37.60000229,,,,,-15.0799993E-3,25.20000076
,,,-15.0400000E-3,38.40000153,,,,,-15.0400000E-3,25.60000038
,,,-14.9999997E-3,37.60000229,,,,,-14.9999997E-3,25.20000076
,,,-14.9599994E-3,36.79999924,,,,,-14.9599994E-3,25.60000038
,,,-14.9200000E-3,36.00000000,,,,,-14.9200000E-3,25.20000076
,,,-14.8799997E-3,36.00000000,,,,,-14.8799997E-3,25.60000038
,,,-14.8399994E-3,35.20000076,,,,,-14.8399994E-3,25.60000038
,,,-14.8000000E-3,34.40000153,,,,,-14.8000000E-3,25.60000038
,,,-14.7599997E-3,34.40000153,,,,,-14.7599997E-3,25.60000038
,,,-14.7199994E-3,32.79999924,,,,,-14.7199994E-3,25.60000038
,,,-14.6800000E-3,32.00000000,,,,,-14.6800000E-3,25.60000038
,,,-14.6399997E-3,33.60000229,,,,,-14.6399997E-3,25.20000076
,,,-14.5999994E-3,32.00000000,,,,,-14.5999994E-3,25.60000038
,,,-14.5600000E-3,31.20000076,,,,,-14.5600000E-3,25.60000038
,,,-14.5199997E-3,32.79999924,,,,,-14.5199997E-3,25.60000038
,,,-14.4799994E-3,31.20000076,,,,,-14.4799994E-3,25.60000038
,,,-14.4400001E-3,30.39999962,,,,,-14.4400001E-3,25.60000038
,,,-14.3999998E-3,30.39999962,,,,,-14.3999998E-3,25.60000038
,,,-14.3599994E-3,29.60000038,,,,,-14.3599994E-3,25.60000038
,,,-14.3200001E-3,28.80000114,,,,,-14.3200001E-3,25.60000038
,,,-14.2799998E-3,28.80000114,,,,,-14.2799998E-3,25.60000038
,,,-14.2399995E-3,28.80000114,,,,,-14.2399995E-3,25.60000038
,,,-14.2000001E-3,28.80000114,,,,,-14.2000001E-3,25.60000038
,,,-14.1599998E-3,27.20000076,,,,,-14.1599998E-3,26.00000000
,,,-14.1199995E-3,27.20000076,,,,,-14.1199995E-3,25.60000038
,,,-14.0800001E-3,26.39999962,,,,,-14.0800001E-3,26.00000000
,,,-14.0399998E-3,26.39999962,,,,,-14.0399998E-3,26.00000000
,,,-13.9999995E-3,27.20000076,,,,,-13.9999995E-3,26.00000000
,,,-13.9600001E-3,26.39999962,,,,,-13.9600001E-3,25.60000038
,,,-13.9199998E-3,25.60000038,,,,,-13.9199998E-3,25.60000038
,,,-13.8799995E-3,25.60000038,,,,,-13.8799995E-3,26.00000000
,,,-13.8400001E-3,25.60000038,,,,,-13.8400001E-3,26.00000000
,,,-13.7999998E-3,25.60000038,,,,,-13.7999998E-3,26.00000000
,,,-13.7599995E-3,24.80000114,,,,,-13.7599995E-3,26.00000000
,,,-13.7200002E-3,25.60000038,,,,,-13.7200002E-3,26.00000000
,,,-13.6799999E-3,24.80000114,,,,,-13.6799999E-3,26.00000000
,,,-13.6399996E-3,24.80000114,,,,,-13.6399996E-3,26.00000000
,,,-13.6000002E-3,24.80000114,,,,,-13.6000002E-3,26.00000000
,,,-13.5599999E-3,24.00000000,,,,,-13.5599999E-3,26.39999962
,,,-13.5199996E-3,24.80000114,,,,,-13.5199996E-3,26.00000000
,,,-13.4800002E-3,24.00000000,,,,,-13.4800002E-3,26.39999962
,,,-13.4399999E-3,24.00000000,,,,,-13.4399999E-3,26.00000000
,,,-13.3999996E-3,24.00000000,,,,,-13.3999996E-3,26.39999962
,,,-13.3600002E-3,23.20000076,,,,,-13.3600002E-3,26.39999962
,,,-13.3199999E-3,23.20000076,,,,,-13.3199999E-3,26.39999962
,,,-13.2799996E-3,23.20000076,,,,,-13.2799996E-3,26.39999962
,,,-13.2400002E-3,23.20000076,,,,,-13.2400002E-3,26.39999962
,,,-13.1999999E-3,23.20000076,,,,,-13.1999999E-3,26.39999962
,,,-13.1599996E-3,23.20000076,,,,,-13.1599996E-3,26.39999962
,,,-13.1200003E-3,23.20000076,,,,,-13.1200003E-3,26.80000114
,,,-13.0799999E-3,23.20000076,,,,,-13.0799999E-3,26.80000114
,,,-13.0399996E-3,23.20000076,,,,,-13.0399996E-3,26.80000114
,,,-13.0000003E-3,23.20000076,,,,,-13.0000003E-3,26.39999962
,,,-12.9600000E-3,23.20000076,,,,,-12.9600000E-3,26.39999962
,,,-12.9199997E-3,23.20000076,,,,,-12.9199997E-3,26.39999962
,,,-12.8800003E-3,23.20000076,,,,,-12.8800003E-3,26.80000114
,,,-12.8400000E-3,23.20000076,,,,,-12.8400000E-3,26.80000114
,,,-12.7999997E-3,23.20000076,,,,,-12.7999997E-3,26.80000114
,,,-12.7600003E-3,23.20000076,,,,,-12.7600003E-3,26.80000114
,,,-12.7200000E-3,23.20000076,,,,,-12.7200000E-3,26.80000114
,,,-12.6799997E-3,23.20000076,,,,,-12.6799997E-3,26.80000114
,,,-12.6399994E-3,23.20000076,,,,,-12.6399994E-3,26.80000114
,,,-12.6000000E-3,24.00000000,,,,,-12.6000000E-3,26.80000114
,,,-12.5599997E-3,23.20000076,,,,,-12.5599997E-3,26.80000114
,,,-12.5199994E-3,23.20000076,,,,,-12.5199994E-3,26.80000114
,,,-12.4800000E-3,24.00000000,,,,,-12.4800000E-3,26.80000114
,,,-12.4399997E-3,24.00000000,,,,,-12.4399997E-3,26.80000114
,,,-12.3999994E-3,24.00000000,,,,,-12.3999994E-3,26.80000114
,,,-12.3600001E-3,24.00000000,,,,,-12.3600001E-3,26.80000114
,,,-12.3199997E-3,24.80000114,,,,,-12.3199997E-3,26.80000114
,,,-12.2799994E-3,24.80000114,,,,,-12.2799994E-3,27.20000076
,,,-12.2400001E-3,24.80000114,,,,,-12.2400001E-3,26.80000114
,,,-12.1999998E-3,25.60000038,,,,,-12.1999998E-3,26.80000114
,,,-12.1599995E-3,24.80000114,,,,,-12.1599995E-3,27.20000076
,,,-12.1200001E-3,24.80000114,,,,,-12.1200001E-3,27.20000076
,,,-12.0799998E-3,24.80000114,,,,,-12.0799998E-3,27.20000076
,,,-12.0399995E-3,24.80000114,,,,,-12.0399995E-3,27.20000076
,,,-12.0000001E-3,25.60000038,,,,,-12.0000001E-3,27.60000038
,,,-11.9599998E-3,24.00000000,,,,,-11.9599998E-3,27.20000076
,,,-11.9199995E-3,24.80000114,,,,,-11.9199995E-3,27.20000076
,,,-11.8800001E-3,24.00000000,,,,,-11.8800001E-3,27.20000076
,,,-11.8399998E-3,23.20000076,,,,,-11.8399998E-3,27.20000076
,,,-11.7999995E-3,23.20000076,,,,,-11.7999995E-3,27.20000076
,,,-11.7600001E-3,23.20000076,,,,,-11.7600001E-3,27.20000076
,,,-11.7199998E-3,23.20000076,,,,,-11.7199998E-3,27.60000038
,,,-11.6799995E-3,21.60000038,,,,,-11.6799995E-3,27.20000076
,,,-11.6400002E-3,21.60000038,,,,,-11.6400002E-3,27.20000076
,,,-11.5999999E-3,21.60000038,,,,,-11.5999999E-3,27.60000038
,,,-11.5599995E-3,21.60000038,,,,,-11.5599995E-3,27.60000038
,,,-11.5200002E-3,21.60000038,,,,,-11.5200002E-3,27.60000038
,,,-11.4799999E-3,21.60000038,,,,,-11.4799999E-3,27.60000038
,,,-11.4399996E-3,20.80000114,,,,,-11.4399996E-3,27.60000038
,,,-11.4000002E-3,20.80000114,,,,,-11.4000002E-3,27.20000076
,,,-11.3599999E-3,20.0000000,,,,,-11.3599999E-3,27.60000038
,,,-11.3199996E-3,20.0000000,,,,,-11.3199996E-3,27.60000038
,,,-11.2800002E-3,20.0000000,,,,,-11.2800002E-3,27.60000038
,,,-11.2399999E-3,20.0000000,,,,,-11.2399999E-3,27.60000038
,,,-11.1999996E-3,19.2000008,,,,,-11.1999996E-3,27.60000038
,,,-11.1600002E-3,19.2000008,,,,,-11.1600002E-3,27.60000038
,,,-11.1199999E-3,19.2000008,,,,,-11.1199999E-3,27.60000038
,,,-11.0799996E-3,19.2000008,,,,,-11.0799996E-3,27.60000038
,,,-11.0400002E-3,19.2000008,,,,,-11.0400002E-3,27.60000038
,,,-10.9999999E-3,18.3999996,,,,,-10.9999999E-3,28.00000000
,,,-10.9599996E-3,18.3999996,,,,,-10.9599996E-3,27.60000038
,,,-10.9200003E-3,18.3999996,,,,,-10.9200003E-3,27.60000038
,,,-10.8800000E-3,18.3999996,,,,,-10.8800000E-3,27.60000038
,,,-10.8399997E-3,17.6000004,,,,,-10.8399997E-3,28.00000000
,,,-10.8000003E-3,18.3999996,,,,,-10.8000003E-3,28.00000000
,,,-10.7600000E-3,17.6000004,,,,,-10.7600000E-3,28.00000000
,,,-10.7199997E-3,17.6000004,,,,,-10.7199997E-3,28.00000000
,,,-10.6800003E-3,17.6000004,,,,,-10.6800003E-3,28.39999962
,,,-10.6400000E-3,16.8000011,,,,,-10.6400000E-3,28.00000000
,,,-10.5999997E-3,16.8000011,,,,,-10.5999997E-3,28.00000000
,,,-10.5600003E-3,16.8000011,,,,,-10.5600003E-3,28.00000000
,,,-10.5200000E-3,16.8000011,,,,,-10.5200000E-3,28.00000000
,,,-10.4799997E-3,16.8000011,,,,,-10.4799997E-3,28.00000000
,,,-10.4400003E-3,16.0000000,,,,,-10.4400003E-3,28.00000000
,,,-10.4000000E-3,16.0000000,,,,,-10.4000000E-3,28.00000000
,,,-10.3599997E-3,16.0000000,,,,,-10.3599997E-3,28.00000000
,,,-10.3200004E-3,16.0000000,,,,,-10.3200004E-3,28.00000000
,,,-10.2800000E-3,16.0000000,,,,,-10.2800000E-3,28.39999962
,,,-10.2399997E-3,15.1999998,,,,,-10.2399997E-3,28.00000000
,,,-10.2000004E-3,16.0000000,,,,,-10.2000004E-3,28.39999962
,,,-10.1600001E-3,15.1999998,,,,,-10.1600001E-3,28.39999962
,,,-10.1199998E-3,15.1999998,,,,,-10.1199998E-3,28.39999962
,,,-10.0800004E-3,16.0000000,,,,,-10.0800004E-3,28.39999962
,,,-10.0400001E-3,16.0000000,,,,,-10.0400001E-3,28.39999962
,,,-9.999999776E-3,15.1999998,,,,,-9.999999776E-3,28.39999962
,,,-9.959999472E-3,16.0000000,,,,,-9.959999472E-3,28.39999962
,,,-9.920000099E-3,15.1999998,,,,,-9.920000099E-3,28.80000114
,,,-9.879999794E-3,15.1999998,,,,,-9.879999794E-3,28.39999962
,,,-9.839999489E-3,15.1999998,,,,,-9.839999489E-3,28.39999962
,,,-9.800000116E-3,14.4000006,,,,,-9.800000116E-3,28.39999962
,,,-9.759999812E-3,14.4000006,,,,,-9.759999812E-3,28.80000114
,,,-9.719999507E-3,15.1999998,,,,,-9.719999507E-3,28.80000114
,,,-9.680000134E-3,14.4000006,,,,,-9.680000134E-3,28.39999962
,,,-9.639999829E-3,14.4000006,,,,,-9.639999829E-3,28.80000114
,,,-9.599999525E-3,14.4000006,,,,,-9.599999525E-3,28.80000114
,,,-9.560000151E-3,14.4000006,,,,,-9.560000151E-3,28.80000114
,,,-9.519999847E-3,14.4000006,,,,,-9.519999847E-3,28.80000114
,,,-9.479999542E-3,14.4000006,,,,,-9.479999542E-3,28.80000114
,,,-9.440000169E-3,14.4000006,,,,,-9.440000169E-3,28.80000114
,,,-9.399999864E-3,14.4000006,,,,,-9.399999864E-3,28.80000114
,,,-9.359999560E-3,14.4000006,,,,,-9.359999560E-3,28.80000114
,,,-9.320000187E-3,14.4000006,,,,,-9.320000187E-3,28.80000114
,,,-9.279999882E-3,14.4000006,,,,,-9.279999882E-3,28.80000114
,,,-9.239999577E-3,14.4000006,,,,,-9.239999577E-3,29.20000076
,,,-9.200000204E-3,14.4000006,,,,,-9.200000204E-3,29.20000076
,,,-9.159999900E-3,14.4000006,,,,,-9.159999900E-3,28.80000114
,,,-9.119999595E-3,14.4000006,,,,,-9.119999595E-3,28.80000114
,,,-9.080000222E-3,14.4000006,,,,,-9.080000222E-3,28.80000114
,,,-9.039999917E-3,14.4000006,,,,,-9.039999917E-3,29.20000076
,,,-8.999999613E-3,14.4000006,,,,,-8.999999613E-3,29.20000076
,,,-8.960000239E-3,14.4000006,,,,,-8.960000239E-3,29.20000076
,,,-8.919999935E-3,15.1999998,,,,,-8.919999935E-3,28.80000114
,,,-8.879999630E-3,14.4000006,,,,,-8.879999630E-3,29.20000076
,,,-8.840000257E-3,14.4000006,,,,,-8.840000257E-3,29.20000076
,,,-8.799999952E-3,14.4000006,,,,,-8.799999952E-3,29.20000076
,,,-8.759999648E-3,15.1999998,,,,,-8.759999648E-3,29.20000076
,,,-8.720000274E-3,15.1999998,,,,,-8.720000274E-3,29.20000076
,,,-8.679999970E-3,15.1999998,,,,,-8.679999970E-3,29.20000076
,,,-8.639999665E-3,14.4000006,,,,,-8.639999665E-3,29.20000076
,,,-8.600000292E-3,15.1999998,,,,,-8.600000292E-3,29.20000076
,,,-8.559999987E-3,15.1999998,,,,,-8.559999987E-3,29.20000076
,,,-8.519999683E-3,15.1999998,,,,,-8.519999683E-3,29.20000076
,,,-8.480000310E-3,15.1999998,,,,,-8.480000310E-3,29.20000076
,,,-8.440000005E-3,15.1999998,,,,,-8.440000005E-3,29.20000076
,,,-8.399999700E-3,14.4000006,,,,,-8.399999700E-3,29.60000038
,,,-8.360000327E-3,15.1999998,,,,,-8.360000327E-3,29.20000076
,,,-8.320000023E-3,16.0000000,,,,,-8.320000023E-3,29.60000038
,,,-8.279999718E-3,15.1999998,,,,,-8.279999718E-3,29.20000076
,,,-8.240000345E-3,16.0000000,,,,,-8.240000345E-3,29.20000076
,,,-8.200000040E-3,16.0000000,,,,,-8.200000040E-3,29.20000076
,,,-8.159999736E-3,16.0000000,,,,,-8.159999736E-3,29.60000038
,,,-8.120000362E-3,16.0000000,,,,,-8.120000362E-3,29.60000038
,,,-8.080000058E-3,16.0000000,,,,,-8.080000058E-3,29.60000038
,,,-8.039999753E-3,16.0000000,,,,,-8.039999753E-3,29.60000038
,,,-8.000000380E-3,16.0000000,,,,,-8.000000380E-3,29.60000038
,,,-7.960000075E-3,16.8000011,,,,,-7.960000075E-3,29.60000038
,,,-7.919999771E-3,16.8000011,,,,,-7.919999771E-3,29.60000038
,,,-7.880000398E-3,17.6000004,,,,,-7.880000398E-3,29.60000038
,,,-7.840000093E-3,17.6000004,,,,,-7.840000093E-3,30.00000000
,,,-7.799999788E-3,16.8000011,,,,,-7.799999788E-3,29.60000038
,,,-7.759999949E-3,17.6000004,,,,,-7.759999949E-3,29.60000038
,,,-7.720000111E-3,17.6000004,,,,,-7.720000111E-3,29.60000038
,,,-7.679999806E-3,16.8000011,,,,,-7.679999806E-3,29.60000038
,,,-7.639999967E-3,17.6000004,,,,,-7.639999967E-3,30.00000000
,,,-7.600000128E-3,17.6000004,,,,,-7.600000128E-3,29.60000038
,,,-7.559999824E-3,17.6000004,,,,,-7.559999824E-3,30.00000000
,,,-7.519999985E-3,18.3999996,,,,,-7.519999985E-3,30.00000000
,,,-7.480000146E-3,17.6000004,,,,,-7.480000146E-3,30.00000000
,,,-7.439999841E-3,17.6000004,,,,,-7.439999841E-3,30.00000000
,,,-7.400000002E-3,18.3999996,,,,,-7.400000002E-3,30.00000000
,,,-7.36000016E-3,18.3999996,,,,,-7.36000016E-3,30.00000000
,,,-7.31999986E-3,19.2000008,,,,,-7.31999986E-3,30.00000000
,,,-7.28000002E-3,18.3999996,,,,,-7.28000002E-3,30.00000000
